time_s,velocity_px/s,raw_velocity_px/s
1.7833333333333334,-123.26767350008048,-382.9319000244103
1.8,-92.2110302158429,-20.468902587890696
1.8166666666666667,-64.30431632702631,36.47460937500013
1.8333333333333333,-47.06992395645982,-57.743453979492394
1.85,-41.07457649757362,-6.286239624023376
1.8666666666666667,-40.98677593717563,-61.76033020019553
1.8833333333333333,-39.875525136649905,-80.08689880371122
1.9,-32.50743987759788,-27.812576293945412
1.9166666666666667,-16.68344239275782,-18.130874633788885
1.9333333333333333,8.257917646296772,29.539489746093857
1.95,43.30447247187291,17.578125000000064
1.9666666666666666,89.28195118224077,51.0486602783205
1.9833333333333334,144.4521993940106,138.0294799804674
2.0,203.31000134965063,202.0385742187507
2.0166666666666666,257.8440338206616,255.27420043945403
2.033333333333333,299.9171749694741,370.46241760254037
2.05,325.3786658058736,427.78701782226716
2.066666666666667,337.8627015625586,214.9852752685497
2.0833333333333335,344.7800534322997,281.0680389404307
2.1,349.21051379314304,472.56317138672046
2.1166666666666667,351.2622919265386,362.61062622070443
2.1333333333333333,354.54310485521296,260.73989868164153
2.15,363.7561378270616,339.467239379884
2.1666666666666665,378.55552526757737,416.77665710449367
2.183333333333333,394.6531292317239,397.6604461669936
2.2,407.80385214883887,361.26823425292133
2.216666666666667,413.35304651710584,416.11061096191554
2.2333333333333334,406.4567386169931,607.4031829834006
2.25,388.74491758374666,332.4016571044934
2.2666666666666666,371.3280233483674,277.1266937255869
2.283333333333333,365.9990116046487,335.5567932128918
2.3,376.7321192315956,386.62948608398574
2.316666666666667,400.844299272691,379.7561645507725
2.3333333333333335,433.0539164703755,440.8435821533219
2.35,466.7135495822716,430.39627075195466
2.3666666666666667,494.28443415298835,587.2982025146505
2.3833333333333333,510.8970708414961,586.1652374267599
2.4,518.1932689003017,380.7209014892592
2.4166666666666665,521.1360326267384,581.6608428955099
2.433333333333333,522.640781422417,527.5772094726581
2.45,522.7880999403347,360.1696014404214
2.466666666666667,518.1986588398364,723.9990234375026
2.4833333333333334,504.4596306836183,483.97178649902514
2.5,483.22120640849397,519.8902130126971
2.5166666666666666,461.4799799263931,256.83460235595794
2.533333333333333,442.526481167345,584.7318649292013
2.55,422.8253063969499,343.2558059692395
2.566666666666667,396.5177291895589,435.0242614745993
2.5833333333333335,359.01272053778206,431.96697235107575
